Timestamp,Age,Gender,City,Position ,Total years of experience,Years of experience in Germany,Seniority level,Your main technology / programming language,Other technologies/programming languages you use often,Yearly brutto salary (without bonus and stocks) in EUR,Yearly bonus + stocks in EUR,Annual brutto salary (without bonus and stocks) one year ago. Only answer if staying in the same country,Annual bonus+stocks one year ago. Only answer if staying in same country,Number of vacation days,Employment status,Сontract duration,Main language at work,Company size,Company type,Have you lost your job due to the coronavirus outbreak?,"Have you been forced to have a shorter working week (Kurzarbeit)? If yes, how many hours per week","Have you received additional monetary support from your employer due to Work From Home? If yes, how much in 2020 in EUR"
30/11/2020 22:13:06,32.0,male,frankfurt,Software Development,7.0,7.0,Senior,,,70000.0,4000,,,30,Full-time employee,Unlimited contract,German,51-100,Product,No,0.0,0
30/11/2020 22:18:02,40.0,male,hildesheim,Software Development,16.0,3.0,Senior,,,72000.0,5000,70000.0,5000,30,Full-time employee,Unlimited contract,English,1000+,Product,No,,
30/11/2020 22:42:01,39.0,male,berlin,Software Development,12.0,6.0,Lead,,"Python, Javascript / Typescript, SQL, AWS, Docker",82000.0,2000,80000.0,0,30,Full-time employee,Unlimited contract,English,1000+,Product,No,,
30/11/2020 22:42:57,32.0,male,vienna,Management & Leadership,10.0,10.0,Lead,,"Javascript / Typescript, SQL, Go, Google Cloud, Kubernetes, Docker",80000.0,40000,80000.0,35000,25,Full-time employee,Unlimited contract,German,1000+,Transport & Logistics,No,,
30/11/2020 23:26:56,26.0,female,berlin,Software Development,5.0,0.0,Middle,,Python,65000.0,75000,,,28,Full-time employee,Unlimited contract,English,1000+,Product,No,,
30/11/2020 23:38:05,30.0,male,berlin,Software Development,9.0,1.0,Middle,,"Kotlin, Javascript / Typescript, Rust",77000.0,0,74000.0,0,26,Full-time employee,Unlimited contract,English,1000+,Product,No,,500
01/12/2020 00:06:49,32.0,female,munich,Data & AI,5.0,5.0,Senior,,"Python, Go",80000.0,0,75000.0,0,30,Full-time employee,Unlimited contract,German,1000+,Product,No,0.0,0
01/12/2020 00:16:18,32.0,male,munich,Software Development,8.0,1.0,Senior,,"Python, C/C++",65000.0,0,,,30,Full-time employee,Unlimited contract,English,101-1000,Consulting / Agency,No,,
01/12/2020 00:20:42,31.0,male,helsinki,Software Development,5.0,0.0,Middle,,"Javascript / Typescript, Java / Scala, SQL, AWS, Kubernetes, Docker",59064.0,66447,,55200,30,Full-time employee,Unlimited contract,English,51-100,Product,No,40.0,0
01/12/2020 00:25:07,30.0,male,berlin,Software Development,10.0,6.0,Senior,,"Python, Javascript / Typescript, Ruby, .NET, Java / Scala, Azure, Kubernetes",90000.0,30000,,,30,Full-time employee,Unlimited contract,English,1000+,Product,No,,
01/12/2020 00:32:37,30.0,male,munich,Other Roles,12.0,2.0,Senior,,,150000.0,20000,,,28,Full-time employee,Unlimited contract,English,1000+,Product,No,,200
01/12/2020 00:32:53,30.0,female,berlin,Operations & Support,8.0,6.0,Senior,,"Javascript / Typescript, AWS, Docker",70000.0,,,,31,Full-time employee,Unlimited contract,English,101-1000,Product,No,,
01/12/2020 00:38:14,25.0,male,hamburg,Software Development,5.0,1.0,Middle,,"Kotlin, SQL",53500.0,53500,50000.0,50000,29,Full-time employee,Unlimited contract,English,1000+,Product,No,32.0,
01/12/2020 01:32:35,30.0,male,berlin,Software Development,9.0,9.0,Lead,,,90000.0,0,81000.0,9500,25,Full-time employee,Unlimited contract,English,11-50,Product,No,,
01/12/2020 07:13:14,26.0,male,munich,Software Development,4.0,0.0,Middle,,Javascript / Typescript,75000.0,82500,,,30,Full-time employee,Unlimited contract,English,101-1000,Startup,No,,
01/12/2020 08:00:20,32.0,male,munich,Management & Leadership,4.0,4.0,Senior,,"Java / Scala, SQL",65000.0,65000,62000.0,62000,30,Full-time employee,Unlimited contract,English,1000+,Consulting / Agency,No,,
01/12/2020 08:38:27,32.0,female,heidelberg,Software Development,8.0,0.0,,,"Javascript / Typescript, .NET, C#, Angular ",60000.0,,,,24,Full-time employee,Unlimited contract,English,101-1000,Product,Yes,,
01/12/2020 08:39:16,39.0,male,siegen,Software Development,16.0,6.0,Senior,,C/C++,62400.0,5000,60000.0,5000,30,Full-time employee,Unlimited contract,Russian,1000+,Product,No,0.0,0
01/12/2020 08:45:11,31.0,male,munich,Operations & Support,8.0,2.0,,,"Kubernetes, Docker",62000.0,4000,60000.0,2000,27,Full-time employee,Unlimited contract,English,51-100,Product,No,,
01/12/2020 08:49:09,35.0,male,murnau am staffelsee,Other Roles,1.0,1.0,Middle,apotheker,,30000.0,1000,,,20,Full-time employee,Temporary contract,German,up to 10,Biergarten ,No,,
01/12/2020 08:52:15,38.0,male,munich,Software Development,16.0,5.0,Senior,,.NET,90000.0,,90000.0,,36,Full-time employee,Unlimited contract,English,101-1000,Product,No,,
01/12/2020 09:44:56,22.0,male,zurich,Other Roles,2.0,0.5,Intern,,"Python, SQL, Google Cloud",35000.0,35000,30000.0,30000,,Intern,Temporary contract,German,up to 10,Startup,No,,0
01/12/2020 09:47:47,32.0,male,innsbruck,Data & AI,3.0,0.0,Senior,,"R, SQL, AWS, Google Cloud",62000.0,3000,62000.0,3000,25,Full-time employee,Unlimited contract,English,1000+,Product,No,12.0,
01/12/2020 09:50:38,30.0,female,munich,Software Development,9.0,3.0,Senior,,PHP,60000.0,4000,51000.0,4000,28,Full-time employee,Unlimited contract,English,1000+,Product,No,,
01/12/2020 09:59:53,34.0,male,berlin,Software Development,10.0,4.0,Middle,,Docker,65600.0,800,67000.0,,30,Full-time employee,Unlimited contract,English,101-1000,Product,No,,
01/12/2020 10:04:53,36.0,male,stockholm,Software Development,14.0,7.0,Senior,,Kotlin,80000.0,,75000.0,,30,Full-time employee,Unlimited contract,English,1000+,Product,No,,
01/12/2020 10:11:09,26.0,female,hannover,Operations & Support,2.0,,Middle,tricentis,"Java / Scala, SQL",32000.0,,,,30,Full-time employee,Unlimited contract,German,1000+,Non-tech retail,No,,
01/12/2020 10:48:26,28.0,female,berlin,Data & AI,3.0,2.5,Middle,,"Python, Javascript / Typescript, Ruby, AWS",53000.0,0,43000.0,0,30,Full-time employee,Unlimited contract,English,101-1000,Product,No,,1500
01/12/2020 11:17:35,25.0,male,berlin,Software Development,6.0,0.0,Middle,,"Python, Javascript / Typescript, Java / Scala, AWS, Kubernetes",65000.0,1000,,,30,Full-time employee,Unlimited contract,English,1000+,Product,No,0.0,40
01/12/2020 12:29:04,28.0,male,berlin,Data & AI,6.0,6.0,Lead,,"Python, Javascript / Typescript, SQL, AWS, Google Cloud",78000.0,0,78000.0,0,26,Full-time employee,Unlimited contract,English,51-100,Consulting / Agency,No,,
01/12/2020 12:47:27,26.0,male,berlin,Operations & Support,4.0,1.0,Middle,,"Kotlin, Javascript / Typescript, SQL, AWS, Docker",55500.0,,,,25,Full-time employee,,English,51-100,Startup,No,32.0,400
01/12/2020 13:56:36,35.0,male,berlin,Software Development,20.0,5.0,Senior,,"Javascript / Typescript, AWS, Kubernetes, Docker",100000.0,0,90000.0,0,32,Full-time employee,Unlimited contract,English,1000+,Product,No,,
01/12/2020 13:58:10,25.0,male,brussels,Data & AI,1.0,,Junior,,"Python, SQL, AWS",38000.0,0,,0,20,Full-time employee,Unlimited contract,English,1000+,Consulting / Agency,No,,0
01/12/2020 14:21:01,23.0,female,berlin,Data & AI,1.0,1.0,Junior,,"Python, R, SQL, Google Cloud",36000.0,36000,36000.0,36000,28,Full-time employee,Unlimited contract,English,1000+,Startup,No,,500
01/12/2020 14:33:35,28.0,male,munich,Software Development,3.0,3.0,Junior,,"Python, C/C++, .NET",65000.0,13000,65000.0,13000,30,Full-time employee,Unlimited contract,English,1000+,Finance,No,,
01/12/2020 14:58:24,36.0,male,berlin,Software Development,10.0,10.0,Principal,,"Python, Javascript / Typescript, Java / Scala, SQL, Google Cloud, Kubernetes, Docker",100000.0,35000,85000.0,28500,28,Full-time employee,Unlimited contract,English,1000+,Product,No,,800
01/12/2020 15:57:44,41.0,male,berlin,Other Roles,20.0,0.0,Senior,,"PHP, Javascript / Typescript, SQL",36000.0,,,,,Self-employed (freelancer),Temporary contract,English,,,,,
01/12/2020 16:16:38,30.0,male,heidelberg,Software Development,9.0,4.0,Senior,,"Javascript / Typescript, .NET, Docker",60000.0,2000,55000.0,,30,Full-time employee,Temporary contract,English,1000+,Research,No,,
01/12/2020 16:16:56,30.0,male,heidelberg,Software Development,9.0,4.0,Senior,,"Javascript / Typescript, .NET, Docker",60000.0,2000,55000.0,,30,Full-time employee,Temporary contract,English,1000+,Research,No,,
01/12/2020 16:36:05,28.0,male,zurich,Software Development,6.0,0.0,Middle,,"Python, C/C++, Java / Scala",100000.0,18000,140000.0,73000,25,Full-time employee,Unlimited contract,German,11-50,Product,No,,
01/12/2020 17:50:06,29.0,male,berlin,Software Development,5.0,5.0,Middle,,"Javascript / Typescript, Kubernetes, Docker",66000.0,,60000.0,,28,Full-time employee,Unlimited contract,English,1000+,Product,No,,500
01/12/2020 18:09:57,,male,berlin,Software Development,15.0,6.0,Middle,,"Python, Ruby, Kubernetes, Docker",73000.0,,,,30,Full-time employee,Unlimited contract,English,101-1000,Consulting / Agency,No,,
01/12/2020 18:58:24,26.0,female,prague,Software Development,4.0,1.0,Middle,,.NET,64000.0,0,55000.0,0,25,Full-time employee,Unlimited contract,"Russian, English",1000+,Product,No,,
01/12/2020 19:09:43,26.0,male,berlin,Data & AI,4.0,3.0,Middle,,"Python, Javascript / Typescript, SQL, Google Cloud",55000.0,0,45000.0,0,26,Full-time employee,Unlimited contract,English,1000+,Product,No,,100
01/12/2020 19:26:55,31.0,male,munich,Software Development,5.0,2.0,Middle,,"Javascript / Typescript, Java / Scala, SQL, Docker",74000.0,3000,68000.0,3000,27,Full-time employee,Unlimited contract,English,1000+,Product,No,,
01/12/2020 20:57:41,34.0,female,hildesheim,Operations & Support,11.0,2.0,Senior,,"Python, SQL",60000.0,2000,60000.0,1000,30,Full-time employee,Unlimited contract,German,1000+,Product,No,5.0,
01/12/2020 21:28:19,34.0,male,hamburg,Operations & Support,8.0,1.0,Senior,,C/C++,67500.0,2800,,,30,Full-time employee,Unlimited contract,English,101-1000,Product,No,30.0,
01/12/2020 22:23:17,36.0,male,munich,Software Development,13.0,5.0,Head,,"Javascript / Typescript, Java / Scala, AWS, Azure, Kubernetes, Docker",90000.0,5000,80000.0,,30,Full-time employee,Unlimited contract,English,101-1000,Product,No,,
01/12/2020 23:24:17,36.0,male,berlin,Operations & Support,17.0,4.0,Head,,"Go, AWS, Kubernetes, Docker",124000.0,107000,,,28,Full-time employee,Unlimited contract,English,101-1000,Product,No,,
02/12/2020 00:07:14,40.0,female,berlin,Operations & Support,16.0,4.0,Middle,,PHP,65000.0,,57000.0,,,Full-time employee,Unlimited contract,English,11-50,Startup,Yes,,
02/12/2020 00:27:03,31.0,male,berlin,Software Development,7.0,2.0,Senior,,"SQL, AWS, Kubernetes, Docker",75000.0,12500,75000.0,12500,30,Full-time employee,Unlimited contract,English,101-1000,Product,No,,
02/12/2020 04:49:47,28.0,male,munich,Software Development,8.0,1.0,Senior,,"PHP, Javascript / Typescript, SQL, Go, AWS",57000.0,0,,,28,Full-time employee,Unlimited contract,English,51-100,Product,No,0.0,0
02/12/2020 04:49:53,28.0,male,munich,Software Development,8.0,1.0,Senior,,"PHP, Javascript / Typescript, SQL, Go, AWS",57000.0,0,,,28,Full-time employee,Unlimited contract,English,51-100,Product,No,0.0,0
02/12/2020 08:56:43,36.0,male,berlin,Software Development,16.0,8.0,Lead,,"Python, Kotlin, Java / Scala, SQL, AWS, Kubernetes, Docker",120000.0,120000,120000.0,120000,30,Full-time employee,Unlimited contract,English,101-1000,Startup,No,,
02/12/2020 10:35:10,22.0,female,eindhoven,Software Development,2.0,,Junior,,"Javascript / Typescript, SQL, Docker",24000.0,-,,-,24,Full-time employee,Unlimited contract,English,11-50,Product,Laid off for a bit,32.0,-
02/12/2020 11:52:05,26.0,female,berlin,Software Development,7.0,0.5,Senior,,,60000.0,,,,24,Full-time employee,Unlimited contract,English,up to 10,Product,No,,
02/12/2020 12:06:42,30.0,male,berlin,Software Development,4.0,2.0,Middle,,Python,58000.0,0,55000.0,0,24,Full-time employee,Unlimited contract,English,101-1000,Product,No,,500
02/12/2020 14:20:32,35.0,male,berlin,Software Development,12.0,6.0,Middle,,"Python, Ruby, Java / Scala, AWS",75000.0,95000,74000.0,94000,28,Full-time employee,Unlimited contract,English,1000+,Product,No,,
02/12/2020 14:43:40,30.0,male,berlin,Software Development,10.0,2.0,Middle,,,71000.0,,65000.0,,27,Full-time employee,Unlimited contract,English,101-1000,Product,No,0.0,
02/12/2020 14:45:13,36.0,male,bonn,Operations & Support,15.0,1.0,Junior,jenkins,"Kotlin, Swift, Javascript / Typescript, Docker",52500.0,,,,30,Full-time employee,Unlimited contract,English,11-50,Product,No,,
02/12/2020 16:12:21,35.0,male,berlin,Management & Leadership,,5.0,Lead,,"Python, Java / Scala, AWS, Kubernetes, Docker",85000.0,,85000.0,,28,Full-time employee,Unlimited contract,English,51-100,Startup,No,,
02/12/2020 17:06:36,28.0,male,cologne,Software Development,5.0,1.0,Middle,,"Python, Kotlin, Javascript / Typescript, SQL, Docker",50000.0,50000,50000.0,50000,25,Full-time employee,Unlimited contract,Russian,101-1000,Product,No,0.0,0
02/12/2020 17:09:22,42.0,male,berlin,Software Development,19.0,3.0,Senior,,"Kotlin, SQL, Kubernetes, Docker",66000.0,4000,65000.0,5000,26,Full-time employee,Unlimited contract,English,101-1000,Product,No,,
02/12/2020 18:46:00,34.0,male,berlin,Software Development,14.0,4.0,Senior,,"Java / Scala, SQL, AWS, Kubernetes, Docker",95000.0,125000,90000.0,90000,28,Full-time employee,Unlimited contract,English,1000+,Product,No,,300
02/12/2020 19:35:54,27.0,male,hamburg,Software Development,0.0,0.0,Junior,,Javascript / Typescript,50000.0,5000,,,30,Full-time employee,Unlimited contract,English,up to 10,Startup,No,0.0,0
02/12/2020 21:39:34,,male,munich,Software Development,5.0,3.0,Lead,,Javascript / Typescript,70000.0,,,,24,Full-time employee,Unlimited contract,English,11-50,Startup,No,,
02/12/2020 21:42:33,36.0,female,berlin,Data & AI,5.0,5.0,Senior,,"Python, R",87000.0,15000,77000.0,12000,30,Full-time employee,Unlimited contract,English,1000+,Product,No,,
02/12/2020 21:53:01,31.0,male,berlin,Software Development,4.0,4.0,Senior,,"Python, Javascript / Typescript, AWS, Docker",68000.0,0,64000.0,1000,30,Full-time employee,Unlimited contract,English,101-1000,Startup,No,0.0,0
02/12/2020 22:41:04,32.0,female,munich,Other Roles,2.0,2.0,Junior,test,,54000.0,1500,47000.0,700,27,Full-time employee,Unlimited contract,German,1000+,Consulting / Agency,No,,150
03/12/2020 08:53:41,32.0,male,berlin,Software Development,13.0,5.0,Lead,,"Javascript / Typescript, SQL, AWS, Docker",83000.0,3000,80000.0,0,30,Full-time employee,Unlimited contract,English,1000+,Product,No,,
03/12/2020 09:40:36,36.0,male,unknown,Data & AI,6.0,6.0,Senior,,"Python, R, Docker",110000.0,25000,65000.0,2500,30,Full-time employee,Unlimited contract,English,101-1000,Startup,No,0.0,80
03/12/2020 10:59:45,26.0,male,munich,Software Development,6.0,2.0,Senior,,"AWS, Docker",93000.0,10000,80000.0,,30,Full-time employee,Unlimited contract,English,11-50,Startup,No,,
03/12/2020 11:04:39,28.0,female,berlin,Data & AI,4.0,2.0,Middle,,Python,73700.0,80400,67000.0,67000,28,Full-time employee,Unlimited contract,English,1000+,Product,No,0.0,200
03/12/2020 11:52:21,34.0,male,munich,Data & AI,10.0,10.0,Senior,,"R, SQL, AWS, Docker",85000.0,20000,62500.0,11000,28,Full-time employee,Unlimited contract,English,101-1000,Consulting / Agency,No,,300
03/12/2020 13:25:21,38.0,male,berlin,Data & AI,10.0,9.0,Senior,,Python,87550.0,0,85000.0,0,30,Full-time employee,Unlimited contract,German,101-1000,Product,No,,600 nett
03/12/2020 13:58:08,37.0,male,berlin,Software Development,16.0,8.0,Senior,,"Google Cloud, Kubernetes, Docker",80000.0,,75000.0,,27,Full-time employee,Unlimited contract,English,101-1000,Product,No,,
03/12/2020 21:03:20,31.0,male,berlin,Software Development,9.0,1.0,Senior,,Javascript / Typescript,65000.0,5000,65000.0,0,27,Full-time employee,Unlimited contract,English,51-100,Startup,No,30.0,0
03/12/2020 21:25:35,38.0,male,berlin,Software Development,15.0,1.0,Middle,,"PHP, SQL, Docker, VMs",40700.0,,20000.0,,25,Full-time employee,Unlimited contract,English,11-50,Consulting / Agency,No,,
03/12/2020 21:59:27,24.0,male,moscow,Management & Leadership,3.0,0.0,Senior,,,48000.0,7200,36000.0,0,28,Full-time employee,Unlimited contract,Русский,1000+,Product,No,0.0,0
03/12/2020 22:07:03,25.0,male,hamburg,Data & AI,2.0,2.0,Middle,,.NET,60000.0,65000,48000.0,53000,28,Full-time employee,Unlimited contract,German,11-50,Product,No,,
04/12/2020 09:21:01,33.0,female,berlin,Software Development,13.0,4.0,Middle,,Javascript / Typescript,47745.0,3800,47745.0,3800,30,"full-time, but 32 hours per week (it was my request, I'm a student)",Unlimited contract,English,1000+,Product,No,0.0,0
04/12/2020 10:37:11,39.0,female,berlin,Data & AI,2.5,2.0,Junior,,"C/C++, R, SQL",60000.0,60000,60000.0,60000,30,Full-time employee,Unlimited contract,English,up to 10,corporate incubator,Yes,,no
04/12/2020 11:18:51,25.0,male,hamburg,Software Development,1.0,1.0,Junior,,"Javascript / Typescript, .NET, SQL, Kubernetes",43500.0,,,,28,Full-time employee,Unlimited contract,German,51-100,Startup,No,,
04/12/2020 11:51:26,30.0,female,berlin,Software Development,7.0,3.0,Senior,,"Python, Javascript / Typescript",60000.0,,55000.0,,27,Full-time employee,Unlimited contract,English,51-100,Product,No,0.0,0
04/12/2020 15:56:55,45.0,male,stuttgart,Management & Leadership,27.0,20.0,Head,,"Clojure, Rust",90000.0,,90000.0,,,Founder,Unlimited contract,English,11-50,Consulting / Agency,No,,
04/12/2020 18:56:48,28.0,female,berlin,Other Roles,5.0,1.0,Senior,,,60000.0,0,,,26,Full-time employee,Unlimited contract,English,1000+,Consulting / Agency,No,,
04/12/2020 19:00:59,45.0,male,munich,data architect,19.0,11.0,Senior,,,90000.0,2500,88000.0,2500,30,Full-time employee,Unlimited contract,English,1000+,Multinational ,No,,100
04/12/2020 20:33:47,37.0,,munich,Software Development,15.0,6.0,Senior,,"Python, C/C++, Docker",120000.0,80000,120000.0,80000,30,Full-time employee,Unlimited contract,English,1000+,Product,No,,700
05/12/2020 00:19:36,35.0,male,munich,Software Development,14.0,1.0,Senior,,"Python, C/C++",98000.0,28000,90000.0,22500,30,Full-time employee,Unlimited contract,English,1000+,Product,No,,400
05/12/2020 03:34:07,25.0,male,cologne,Data & AI,2.0,2.0,Middle,nlp,"Python, C/C++, Google Cloud, Docker",51000.0,3000,,,24,Full-time employee,Temporary contract,English,up to 10,Startup,No,,
05/12/2020 10:09:33,31.0,male,berlin,Software Development,4.0,1.0,Senior,,"Python, Javascript / Typescript, SQL, AWS, Kubernetes",69000.0,,65000.0,,28,Full-time employee,Unlimited contract,English,1000+,Product,No,,
05/12/2020 12:18:41,31.0,male,hamburg,Data & AI,,,Middle,,"Python, R, SQL",57000.0,,,,,Full-time employee,Unlimited contract,German,1000+,Product,No,,
05/12/2020 12:43:21,25.0,female,amsterdam,Data & AI,1.5,0.0,Middle,,"AWS, Docker",49850.0,500,36000.0,0,25,Full-time employee,Unlimited contract,English,11-50,Startup,No,,150
05/12/2020 13:42:21,27.0,male,dusseldorf,Software Development,2.0,0.0,Middle,,Kotlin,50000.0,0,,,28,Full-time employee,Unlimited contract,English,101-1000,Product,No,,20%
05/12/2020 13:52:19,37.0,male,berlin,Software Development,12.0,6.0,Middle,,"PHP, SQL, Docker",65000.0,31500,65000.0,31500,26,Full-time employee,Unlimited contract,English,1000+,Product,No,,200
05/12/2020 14:54:17,27.0,male,frankfurt,Management & Leadership,5.0,3.0,Middle,,,73000.0,4000,65000.0,3000,37,Full-time employee,Unlimited contract,English,1000+,Industry,No,,150
05/12/2020 15:16:24,32.0,male,hamburg,Data & AI,4.0,1.5,Middle,,"Javascript / Typescript, SQL, AWS, Docker",37500.0,0,34000.0,34000,24,Full-time employee,Unlimited contract,German,101-1000,Consulting / Agency,No,,
05/12/2020 17:29:17,28.0,female,berlin,Software Development,3.0,2.0,Middle,,"AWS, Docker",65000.0,0,65000.0,0,30,Full-time employee,Unlimited contract,English,1000+,Product,No,,0
05/12/2020 18:10:14,35.0,male,france,Software Development,4.0,2.5,Middle,,"Javascript / Typescript, Java / Scala, SQL",42000.0,,42000.0,,28,Full-time employee,Unlimited contract,English,51-100,Consulting / Agency,No,,750
05/12/2020 22:37:41,36.0,male,berlin,Software Development,15.0,4.0,Lead,,"PHP, AWS, Kubernetes, Docker",85000.0,3000,80000.0,0,28,Full-time employee,Unlimited contract,English,1000+,Product,No,,1100
06/12/2020 14:46:17,32.0,male,berlin,Other Roles,5.0,10.0,Senior,,"Python, PHP, Javascript / Typescript, SQL",70000.0,5000,65000.0,5000,24,Self-employed (freelancer),Unlimited contract,German,up to 10,Startup,No,,
06/12/2020 16:31:09,22.0,male,frankfurt,Software Development,2.0,2.0,Junior,,,45000.0,7000,37000.0,3000,30,Full-time employee,Unlimited contract,German,1000+,Bank,Yes,30.0,
06/12/2020 19:01:46,33.0,male,berlin,Management & Leadership,3.0,3.0,Head,,"Python, Javascript / Typescript, Docker",100000.0,20000,65000.0,,32,Full-time employee,Unlimited contract,German,51-100,Product,yes but found a new one with better pay / perks,,0
06/12/2020 21:08:57,35.0,male,berlin,Software Development,13.0,5.0,Senior,,"PHP, SQL, Go, AWS, Docker",68000.0,0,68000.0,0,26,Full-time employee,Unlimited contract,English,1000+,Product,No,20.0,
06/12/2020 21:17:41,32.0,female,berlin,Data & AI,5.0,5.0,Middle,,"Python, Docker",50400.0,0,50400.0,0,29,Full-time employee,Unlimited contract,English,11-50,Product,No,40.0,0
06/12/2020 21:51:21,69.0,male,stuttgart,rentner,383.0,3.0,Head,,,70000.0,,,,,,,German,11-50,Consulting / Agency,No,,
07/12/2020 03:52:51,28.0,male,berlin,Data & AI,4.0,0.0,Junior,,"Python, Clojure, SQL",55000.0,0,,,22,Full-time employee,Unlimited contract,English,1000+,Product,No,,No
07/12/2020 06:56:43,30.0,male,hamburg,Data & AI,5.0,5.0,Middle,,"Python, C/C++, SQL, AWS",55000.0,60000,55000.0,55000,30,Full-time employee,Unlimited contract,English,101-1000,Product,No,,
07/12/2020 07:09:07,40.0,male,munich,Data & AI,15.0,7.0,Lead,,"Python, Javascript / Typescript, .NET, Java / Scala, SQL, Go, AWS, Azure, Docker",90000.0,10000,84000.0,10000,30,Full-time employee,,English,101-1000,Product,No,32.0,0
07/12/2020 08:28:00,27.0,female,berlin,Data & AI,5.0,2.0,Senior,,"SQL, AWS, Google Cloud, Docker",75000.0,0,60000.0,60000,24,Full-time employee,,English,101-1000,Product,No,,
07/12/2020 09:25:26,32.0,male,berlin,Software Development,10.0,5.0,Senior,,"Javascript / Typescript, SQL, Google Cloud, Kubernetes, Docker",80000.0,,72000.0,,24,Full-time employee,Unlimited contract,English,11-50,Startup,No,,
07/12/2020 13:10:18,33.0,male,munich,Software Development,5.0,5.0,Senior,,"Python, C/C++",61000.0,63000,58000.0,60000,30,Full-time employee,Unlimited contract,English,1000+,Consulting / Agency,No,40.0,1500
07/12/2020 16:36:43,31.0,male,berlin,Data & AI,4.0,2.0,Middle,,"Python, SQL, AWS, Docker",50000.0,0,45000.0,0,30,Full-time employee,Unlimited contract,English,101-1000,Product,No,40.0,200
07/12/2020 19:49:33,30.0,male,cologne,Data & AI,5.0,5.0,Middle,,Python,69000.0,5000,63000.0,,30,Full-time employee,Unlimited contract,German,up to 10,Product,No,,
07/12/2020 21:22:11,32.0,male,munich,Software Development,10.0,3.0,Lead,,Java / Scala,75000.0,5000,75000.0,5000,27,Full-time employee,Unlimited contract,English,101-1000,Product,No,,
07/12/2020 22:47:21,32.0,male,munich,Operations & Support,12.0,4.0,Senior,,,95000.0,8000,,,25,Full-time employee,Unlimited contract,Russian,1000+,Product,No,,800
07/12/2020 22:48:05,25.0,male,munich,Software Development,7.0,1.0,Senior,,"C/C++, Javascript / Typescript, AWS, Google Cloud, Kubernetes",70000.0,6000,,,28,Full-time employee,Unlimited contract,English,101-1000,Consulting / Agency,No,,
07/12/2020 22:54:31,34.0,male,munich,Software Development,10.0,4.0,Senior,,"Python, C/C++",74000.0,,72000.0,,30,Full-time employee,Unlimited contract,English,1000+,Product,No,,
07/12/2020 22:56:55,29.0,male,darmstadt,Data & AI,5.0,2.0,Middle,,"SQL, Kubernetes, Docker",65000.0,,55000.0,,30,Full-time employee,Unlimited contract,English,101-1000,Product,No,,1500
07/12/2020 22:56:59,29.0,male,darmstadt,Data & AI,5.0,2.0,Middle,,"SQL, Kubernetes, Docker",65000.0,,55000.0,,30,Full-time employee,Unlimited contract,English,101-1000,Product,No,,1500
07/12/2020 23:01:55,30.0,male,munich,Operations & Support,10.0,3.0,Lead,,"Python, Go, AWS, Kubernetes, Docker",85000.0,25,75000.0,,28,Full-time employee,Unlimited contract,English,1000+,Product,No,0.0,0
08/12/2020 00:04:34,31.0,male,frankfurt,Management & Leadership,8.0,5.0,Lead,,,110000.0,18000,,,35,,,,1000+,Product,No,,
08/12/2020 01:00:52,24.0,male,munich,Operations & Support,3.0,1.0,Junior,,"Python, SQL, Go",77000.0,20000,,,30,Full-time employee,Unlimited contract,English,1000+,FAANG,No,,
08/12/2020 01:09:28,35.0,male,frankfurt,Software Development,10.0,1.0,Senior,,"Python, .NET, Java / Scala, SQL, Kubernetes, Docker",60000.0,5000,60000.0,5000,30,Full-time employee,Unlimited contract,English,101-1000,Consulting / Agency,No,,
08/12/2020 01:45:43,31.0,male,munich,Operations & Support,6.0,2.0,Middle,,"Javascript / Typescript, AWS, Kubernetes, Docker",60000.0,2000,,,30,Full-time employee,Unlimited contract,English,51-100,Consulting / Agency,No,,
08/12/2020 08:17:39,27.0,male,munich,Software Development,2.0,5.0,Junior,,Javascript / Typescript,68000.0,2000,60000.0,500,28,Full-time employee,Unlimited contract,English,101-1000,Product,No,,
08/12/2020 09:39:06,38.0,male,berlin,Software Development,1.0,1.0,Junior,,AWS,45500.0,45500,40000.0,0,28,Full-time employee,Unlimited contract,English,51-100,Startup,No,,
08/12/2020 09:39:49,34.0,male,munich,Operations & Support,12.0,2.0,Middle,,"Python, SQL, Perl",72000.0,8000,72000.0,8000,28,Full-time employee,Unlimited contract,English,101-1000,Product,No,,
08/12/2020 10:53:52,35.0,male,darmstadt,Data & AI,4.0,4.0,Senior,,"Javascript / Typescript, Java / Scala, Docker",67000.0,5000,60000.0,10000,30,Full-time employee,Unlimited contract,English,51-100,Product,No,,
08/12/2020 11:49:02,35.0,male,dusseldorf,Operations & Support,17.0,5.0,Senior,,"SQL, AWS, Google Cloud, Azure, Kubernetes, Docker",85000.0,2000,68000.0,0,30,Full-time employee,Unlimited contract,English,1000+,Consulting / Agency,No,,
08/12/2020 13:30:50,36.0,male,berlin,Software Development,10.0,3.0,Senior,,"Javascript / Typescript, Java / Scala, SQL, AWS, Docker, nomad, QlikSense",75000.0,,,,30,Full-time employee,Unlimited contract,English,101-1000,Product,No,,500
08/12/2020 13:55:01,33.0,male,munich,Software Development,13.0,3.0,Senior,,"Python, Javascript / Typescript, AWS",70000.0,7000,,,,Full-time employee,Unlimited contract,English,51-100,Product,No,,
08/12/2020 20:04:49,29.0,male,berlin,Operations & Support,7.0,3.0,Senior,,"Python, Go, Kubernetes, Docker, Openstack",82000.0,0,78000.0,0,28,Full-time employee,Unlimited contract,English,101-1000,Consulting / Agency,No,32.0,500
